date,latitude,longitude
4/16/2021,21.166667,-88.866667
4/16/2021,20.983333,-89.383333
4/16/2021,20.883333,-88.75
4/16/2021,20.75,-88.35
4/16/2021,20.616667,-88.133333
4/16/2021,21.8,-102.766667
4/16/2021,,
4/16/2021,20.616667,-89
4/16/2021,15.966667,-96.7
4/16/2021,20.699167,-103.955556
4/16/2021,28.308333,-100.376944
4/16/2021,17.23899,-92.70811
4/16/2021,26.116667,-107.116667
4/16/2021,18.5,-89.7
4/16/2021,25.846111,-111.972778
4/16/2021,21.743889,-105.228333
4/16/2021,29.5,-104.516667
4/16/2021,31.25,-105.916667
4/16/2021,14.766667,-92.166667
4/16/2021,17.133333,-93.316667
4/16/2021,16.55,-92.5
4/16/2021,16.9,-92.366667
4/16/2021,16.21471,-90.75917
4/16/2021,15.7,-92.6
4/16/2021,19.43972,-99.1105
4/16/2021,29.5,-101.75
4/16/2021,25.2275,-104.113889
4/16/2021,25.416667,-104.277778
4/16/2021,26.103333,-103.440556
4/16/2021,17.6667,-101.567
4/16/2021,17.833333,-98.85
4/16/2021,17.9,-99.6833
4/16/2021,20.45,-101.517
4/16/2021,20.683333,-101.366667
4/16/2021,21.030556,-101.879167
4/16/2021,21.480833,-101.213611
4/16/2021,20.409722,-99.349444
4/16/2021,20.896667,-98.581944
4/16/2021,20.214722,-98.730556
4/16/2021,20.767778,-99.150556
4/16/2021,,
4/16/2021,19.866667,-103.15
4/16/2021,21.779722,-103.780833
4/16/2021,20.866667,-103.25
4/16/2021,,
4/16/2021,19.65695,-103.16905
4/16/2021,19.466667,-103.3
4/16/2021,20.1,-103.833333
4/16/2021,21.178139,-102.885995
4/16/2021,,
4/16/2021,20.79267,-103.49714
4/16/2021,20.622778,-103.068889
4/16/2021,18.85,-99.85
4/16/2021,19.56,-98.9
4/16/2021,19.56312,-99.40865
4/16/2021,19.800833,-100.131389
4/16/2021,19.116944,-100.295
4/16/2021,19.707222,-99.786667
4/16/2021,20.022768,-102.349978
4/16/2021,,
4/16/2021,19.5707,-101.41941
4/16/2021,19.11303,-101.2125
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,23.9725,-99.770833
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,16.537754,-96.667995
4/16/2021,17.866667,-98.133333
4/16/2021,,
4/16/2021,17.1,-96.666667
4/16/2021,17.466667,-97.283333
4/16/2021,,
4/16/2021,,
4/16/2021,16.366667,-98.25
4/16/2021,16.983333,-96.716667
4/16/2021,17.966667,-97.65
4/16/2021,17.35,-98.3
4/16/2021,17.466667,-95.883333
4/16/2021,,
4/16/2021,16.266667,-95.6
4/16/2021,,
4/16/2021,16.5,-97.983333
4/16/2021,,
4/16/2021,17.333333,-97.383333
4/16/2021,17.616667,-96.566667
4/16/2021,,
4/16/2021,16.983333,-96.583333
4/16/2021,16.95192,-96.61427
4/16/2021,16.656111,-95.906111
4/16/2021,16.783333,-96.616667
4/16/2021,16.783333,-96.8
4/16/2021,16.933333,-96.85
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,17.816667,-96.85
4/16/2021,16.266667,-96.583333
4/16/2021,16.306406,-97.546069
4/16/2021,16.466667,-96.8
4/16/2021,17.75309,-98.39034
4/16/2021,18.816667,-97.916667
4/16/2021,20.752015,-105.257491
4/16/2021,18.666667,-98.05
4/16/2021,18.733333,-97.9
4/16/2021,18.733333,-97.416667
4/16/2021,18.833333,-97.566667
4/16/2021,18.280556,-97.508333
4/16/2021,19.714722,-97.672222
4/16/2021,20.788056,-100.045278
4/16/2021,16.795556,-99.820556
4/16/2021,21.233333,-86.733333
4/16/2021,25.362778,-107.551389
4/16/2021,24.4125,-106.690833
4/16/2021,22.08654,-99.55441
4/16/2021,,
4/16/2021,22.4,-99.6
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,17.8,-91.533333
4/16/2021,,
4/16/2021,19.31695,-98.238231
4/16/2021,19.3833,-98.1
4/16/2021,19,-98
4/16/2021,18.516667,-95.783333
4/16/2021,18.916667,-96.766667
4/16/2021,19.140006,-96.115593
4/16/2021,21.2,-97.733056
4/16/2021,19.61132,-96.92243
4/16/2021,19.63666,-96.85254
4/16/2021,18.812231,-96.962069
4/16/2021,19.439444,-96.3875
4/16/2021,20.65,-89.65
4/16/2021,20.25,-88.533333
4/16/2021,21.15,-89.266667
4/16/2021,20.758333,-89.216667
4/16/2021,20.85,-89.366667
4/16/2021,20.9,-88.05
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,24.316667,-103.333333
4/16/2021,,
4/16/2021,,
4/16/2021,22.583333,-102.25
4/16/2021,,
4/16/2021,,
4/16/2021,22,-102
4/16/2021,,
4/16/2021,19.7,-96.866667
4/16/2021,18.176389,-96.875
4/16/2021,20.365167,-103.822142
4/16/2021,27.791111,-99.874167
4/16/2021,16.79884,-92.29757
4/16/2021,30.75,-108.45
4/16/2021,20.566667,-103.676389
4/16/2021,21.018889,-101.262778
4/16/2021,22.15,-102.266667
4/16/2021,27.05,-105.333333
4/16/2021,27.816667,-107.6
4/16/2021,28.05,-104.4
