date,latitude,longitude
4/16/2021,45,-114
4/16/2021,38.895,-77.036667
4/16/2021,32.79,-81.96
4/16/2021,32.12,-82.34
4/16/2021,32.88,-84.3
4/16/2021,36,-86
4/16/2021,57.71,-153.78
4/16/2021,64.74,-164.19
4/16/2021,55.45,-132.05
4/16/2021,65.29,-151.65
4/16/2021,32.020278,-88.263056
4/16/2021,31.673611,-87.838056
4/16/2021,32.601389,-85.353611
4/16/2021,33.298056,-91.275
4/16/2021,33.976944,-92.673056
4/16/2021,35.520833,-93.875833
4/16/2021,35.723056,-91.520556
4/16/2021,33.6,-92.916667
4/16/2021,38.5,-122.32
4/16/2021,37.778333,-122.4425
4/16/2021,35.38,-120.45
4/16/2021,37.56,-120.99
4/16/2021,40.1,-106.12
4/16/2021,40.73,-103.11
4/16/2021,29.59,-83.19
4/16/2021,27.48,-82.36
4/16/2021,25.774167,-80.193611
4/16/2021,41.684722,-94.908056
4/16/2021,42.843611,-91.343333
4/16/2021,41.683333,-94.5
4/16/2021,42.381944,-93.710833
4/16/2021,41.481111,-91.119722
4/16/2021,41.635833,-90.633889
4/16/2021,40.735833,-94.6925
4/16/2021,44.23,-114.29
4/16/2021,43.79,-111.66
4/16/2021,38.88,-89.44
4/16/2021,39.95,-90.75
4/16/2021,42.06,-89.92
4/16/2021,38.65,-88.92
4/16/2021,37.47,-89.26
4/16/2021,38.09,-88.18
4/16/2021,40.47,-85.32
4/16/2021,40.3,-86.48
4/16/2021,41.366944,-85.058889
4/16/2021,38.36,-86.88
4/16/2021,41.641667,-85.416667
4/16/2021,39.31,-86.84
4/16/2021,41.28,-86.65
4/16/2021,39.62,-84.92
4/16/2021,37.093333,-98.945
4/16/2021,38.4,-97.6667
4/16/2021,39.8,-96.55
4/16/2021,39.451389,-99.101944
4/16/2021,37.2,-100.833
4/16/2021,37.21,-86.68
4/16/2021,37.16,-83.71
4/16/2021,37.65,-84.54
4/16/2021,37.12,-82.85
4/16/2021,36.71,-85.72
4/16/2021,38.34,-84.01
4/16/2021,32.09,-92.12
4/16/2021,29.79,-91.78
4/16/2021,32.82,-91.8
4/16/2021,39.03,-76.08
4/16/2021,38.75,-76.18
4/16/2021,44.39996,-69.784554
4/16/2021,45.04,-83.2
4/16/2021,46,-87.87
4/16/2021,43.99,-85.81
4/16/2021,43.64,-84.39
4/16/2021,43.46,-82.64
4/16/2021,42.27,-86.31
4/16/2021,44.01,-95.18
4/16/2021,48.35,-96.38
4/16/2021,39.21,-91.84
4/16/2021,37.5,-94.34
4/16/2021,38.3,-93.29
4/16/2021,39.6,-94.4
4/16/2021,37.67,-93.02
4/16/2021,40.35,-93.98
4/16/2021,38.18,-91.92
4/16/2021,38.43,-92.89
4/16/2021,36.59,-89.66
4/16/2021,37.62,-93.4
4/16/2021,39.53,-91.53
4/16/2021,39.79,-92.07
4/16/2021,34.82,-89.19
4/16/2021,34.23,-90.6
4/16/2021,32.26,-90.44
4/16/2021,31.64,-88.7
4/16/2021,31.16,-91.32
4/16/2021,47.31,-111.35
4/16/2021,47.79,-104.56
4/16/2021,35.3,-81.18
4/16/2021,35.02,-79.23
4/16/2021,36.01,-82.16
4/16/2021,46.09684,-102.52853
4/16/2021,48.07,-99.36
4/16/2021,47.92,-97.45
4/16/2021,46.11,-101.05
4/16/2021,48.22,-101.55
4/16/2021,40.52,-98.5
4/16/2021,42.46,-98.78
4/16/2021,40.18,-98.05
4/16/2021,40.18,-100.48
4/16/2021,42.5,-102.43
4/16/2021,42.962872,-71.077621
4/16/2021,40.9,-75
4/16/2021,34.92,-107.99
4/16/2021,31.92,-108.71
4/16/2021,36.51,-106.7
4/16/2021,36.51,-108.32
4/16/2021,43.65,-74.5
4/16/2021,43.3,-77.69
4/16/2021,42.833333,-78.083333
4/16/2021,39.69,-83.89
4/16/2021,41.47,-82.15
4/16/2021,39.73,-81.08
4/16/2021,39.77,-81.45
4/16/2021,39.74,-82.24
4/16/2021,40.86,-84.59
4/16/2021,34.1,-97.84
4/16/2021,35.69,-99.7
4/16/2021,42.42,-122.74
4/16/2021,44.63,-121.17
4/16/2021,41.13,-79
4/16/2021,18.256944,-66.103056
4/16/2021,18.2519,-66.99212
4/16/2021,33.22,-81.05
4/16/2021,34.16,-82.13
4/16/2021,33.62,-79.73
4/16/2021,43.25,-103.52
4/16/2021,43.67,-97.36
4/16/2021,45.43,-100.03
4/16/2021,35.69,-83.93
4/16/2021,35.95,-85
4/16/2021,35.65,-88.39
4/16/2021,35.22,-87.39
4/16/2021,33.63,-99.22
4/16/2021,29.08,-97.36
4/16/2021,27.68,-98.52
4/16/2021,32.23,-98.22
4/16/2021,30.31,-98.95
4/16/2021,29.58,-97.95
4/16/2021,31.3,-100.98
4/16/2021,28.35,-98.57
4/16/2021,34.08,-100.79
4/16/2021,33.62,-95.05
4/16/2021,33.17,-102.34
4/16/2021,28.86,-99.76
4/16/2021,37.86,-113.28
4/16/2021,37.29,-111.89
4/16/2021,41.62,-111.24
4/16/2021,38.03,-78.56
4/16/2021,38.880278,-77.108333
4/16/2021,37.84,-78.28
4/16/2021,36.72,-82.6
4/16/2021,38.86,-78.57
4/16/2021,46.43,-117.53
4/16/2021,48.4,-117.85
4/16/2021,46.29,-123.43
4/16/2021,43.02,-88.78
4/16/2021,45.34,-88
4/16/2021,43.43,-89.94
4/16/2021,38.34,-81.53
4/16/2021,39.51,-80.24
4/16/2021,44.04,-106.59
4/16/2021,35.99,-99
4/16/2021,37.7,-83.06
4/16/2021,42.386111,-94.647222
4/16/2021,32.241944,-87.789444
4/16/2021,59.95,-158.43
4/16/2021,32.08,-84.84
4/16/2021,34.37,-83.23
4/16/2021,31.75,-82.29
4/16/2021,32.35,-84.79
4/16/2021,34.24,-84.47
4/16/2021,31.19,-83.77
4/16/2021,32.71,-83.98
4/16/2021,33.79,-85.21
4/16/2021,31.8,-81.46
4/16/2021,33.59,-83.49
4/16/2021,33.84,-83.44
4/16/2021,32.56,-83.83
4/16/2021,33.65,-84.03
4/16/2021,40.5,-82.5
4/16/2021,32.324722,-87.105278
4/16/2021,34.368056,-86.303889
4/16/2021,33.20654,-87.534607
4/16/2021,34.274167,-91.383889
4/16/2021,36.3775,-90.435278
4/16/2021,34.583611,-93.1275
4/16/2021,33.661111,-93.300833
4/16/2021,34.390278,-90.869722
4/16/2021,34.501944,-94.240833
4/16/2021,34.561389,-112.54
4/16/2021,37.19,-120.71
4/16/2021,39.69,-105.64
4/16/2021,40.65,-105.46
4/16/2021,39.6356,-106.10235
4/16/2021,27.7,-80.58
4/16/2021,29.61,-81.74
4/16/2021,28.71,-81.23
4/16/2021,28.71,-82.08
4/16/2021,19.583333,-155.5
4/16/2021,40.738056,-92.867222
4/16/2021,42.469444,-91.370278
4/16/2021,41.331111,-93.102222
4/16/2021,42.29,-111.33
4/16/2021,43.47,-114.81
4/16/2021,39.99,-91.19
4/16/2021,37.19,-89.34
4/16/2021,39,-89.02
4/16/2021,40.59,-88.22
4/16/2021,37.99,-88.92
4/16/2021,37.46,-88.87
4/16/2021,41.59,-88.43
4/16/2021,40.89,-88.56
4/16/2021,39.64,-88.62
4/16/2021,40.01,-88.59
4/16/2021,39.64,-85.18
4/16/2021,40.07,-86.05
4/16/2021,41.33,-86.26
4/16/2021,39.78,-87.21
4/16/2021,38.02,-87.86
4/16/2021,38.9167,-99.3167
4/16/2021,39.4,-98.2
4/16/2021,39.8333,-98.75
4/16/2021,39.063611,-94.818611
4/16/2021,38.2,-84.21
4/16/2021,37.52,-83.32
4/16/2021,37.32,-84.93
4/16/2021,36.72,-88.65
4/16/2021,36.89,-83.85
4/16/2021,37.8,-82.52
4/16/2021,36.99,-86.42
4/16/2021,37.75,-85.17
4/16/2021,36.76,-84.15
4/16/2021,30.66,-92.83
4/16/2021,31.67,-91.85
4/16/2021,32.06,-93.74
4/16/2021,32.14,-91.67
4/16/2021,32.6,-92.66
4/16/2021,29.64,-91.47
4/16/2021,42.39613,-73.209892
4/16/2021,42.12756,-72.571312
4/16/2021,39.63,-78.69
4/16/2021,39.54,-76.3
4/16/2021,38.08,-75.86
4/16/2021,46.637363,-68.261665
4/16/2021,43.66,-86.53
4/16/2021,44.33,-84.13
4/16/2021,46.9,-96.49
4/16/2021,45.56,-93.29
4/16/2021,45.93,-93.63
4/16/2021,44.65,-93.53
4/16/2021,38.65,-94.35
4/16/2021,40.22,-94.41
4/16/2021,40.09,-95.21
4/16/2021,39.06,-90.96
4/16/2021,36.21,-89.78
4/16/2021,39.14,-93.2
